UDI,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,H,L,M,rotational_speed_normalised
7098,M,300.6,310.0115802171291,1233,52.3,23.0,0,0,0,0,0,0,0,0,1,0.31576223012880805
1284,L,298.3,309.4,1356,45.4,96.0,0,0,0,0,0,0,0,1,0,0.3157622301421151
6054,L,300.8,310.0115802171291,1748,29.9,140.0,0,0,0,0,0,0,0,1,0,0.3157622301630492
4142,H,300.1,310.1,1462,38.3,49.0,0,0,0,0,0,0,1,0,0,0.31576223015014854
6207,M,300.8,310.6,1669,28.4,79.0,0,0,0,0,0,0,0,0,1,0.3157622301603744
4806,L,303.6,310.0115802171291,1606,33.6,108.0,0,0,0,0,0,0,0,1,0,0.3157622301578305
5385,M,302.9,312.4,1421,46.0,206.0,0,0,0,0,0,0,0,0,1,0.31576223014733495
281,M,298.1,308.1,1456,43.7,108.0,0,0,0,0,0,0,0,0,1,0.31576223014975724
1069,L,296.8,307.8,1394,47.7,155.0,0,0,0,0,0,0,0,1,0,0.31576223014528937
2356,M,299.3,310.0115802171291,1305,60.6,44.0,0,0,0,0,0,0,0,0,1,0.31576223013722626
1074,L,297.0,307.8,1414,47.5,168.0,0,0,0,0,0,0,0,1,0,0.3157622301468202
106,L,298.8,310.0115802171291,1591,31.1,68.0,0,0,0,0,0,0,0,1,0,0.31576223015716165
8114,L,300.4,311.7,1459,45.6,3.0,0,0,0,0,0,0,0,1,0,0.3157622301499537
9168,M,297.6,308.7,1392,41.2,178.0,0,0,0,0,0,0,0,0,1,0.3157622301451312
4513,M,302.5,310.3,1411,49.5,110.0,0,0,0,0,0,0,0,0,1,0.3157622301465963
6537,L,301.3,310.5,1406,47.1,83.0,0,0,0,0,0,0,0,1,0,0.31576223014621874
7197,H,300.1,310.1,1426,42.7,64.0,0,0,0,0,0,0,1,0,0,0.3157622301476963
3072,L,300.0,309.0,2174,16.9,112.0,0,0,0,0,0,0,0,1,0,0.31576223017150956
8210,L,300.1,310.8,1391,46.9,21.0,0,0,0,0,0,0,0,1,0,0.3157622301450518
3714,L,300.1,311.5,1565,35.6,41.0,0,0,0,0,0,0,0,1,0,0.31576223015593813
5826,L,301.3,311.1,1413,42.0,221.0,0,0,0,0,0,0,0,1,0,0.31576223014674576
30,L,300.1,309.4,1693,30.1,84.0,0,0,0,0,0,0,0,1,0,0.31576223016124233
2358,L,299.3,308.5,1772,26.1,52.0,0,0,0,0,0,0,0,1,0,0.31576223016376603
939,L,295.6,306.2,1823,25.8,29.0,0,0,0,0,0,0,0,1,0,0.315762230165162
3155,L,300.4,309.7,1534,42.5,127.0,0,0,0,0,0,0,0,1,0,0.3157622301543641
8623,L,297.5,308.3,1437,42.3,29.0,0,0,0,0,0,0,0,1,0,0.3157622301484728
2839,L,300.1,309.3,1478,39.5,180.0,0,0,0,0,0,0,0,1,0,0.3157622301511599
7516,M,300.4,311.9,1335,58.3,9.0,0,0,0,0,0,0,0,0,1,0.31576223014019594
7160,L,300.1,310.0,1511,41.7,186.0,0,0,0,0,0,0,0,1,0,0.3157622301531078
7985,L,301.0,312.3,1550,34.9,111.0,0,0,0,0,0,0,0,1,0,0.31576223015519284
148,L,298.4,308.4,1515,40.1,179.0,0,0,0,0,0,0,0,1,0,0.315762230153332
8761,M,297.4,308.7,1392,46.4,174.0,0,0,0,0,0,0,0,0,1,0.3157622301451312
7968,M,301.0,312.2,1629,32.6,69.0,0,0,0,0,0,0,0,0,1,0.3157622301588069
9070,M,297.2,308.2,1678,28.1,133.0,0,0,0,0,0,0,0,0,1,0.315762230160706
7931,L,300.6,311.6,1455,48.0,203.0,0,0,0,0,0,0,0,1,0,0.3157622301496914
9947,L,298.3,307.9,1502,42.0,103.0,0,0,0,0,0,0,0,1,0,0.31576223015259414
9197,L,298.0,310.0115802171291,1607,37.7,49.0,0,0,0,0,0,0,0,1,0,0.31576223015787414
8327,H,298.6,309.5,1523,34.2,119.0,0,0,0,0,0,0,1,0,0,0.3157622301537731
2029,M,298.7,308.3,1349,46.6,74.0,0,0,0,0,0,0,0,0,1,0.3157622301414892
5716,H,302.2,311.9,1597,35.8,160.0,0,0,0,0,0,0,1,0,0,0.3157622301574323
3061,L,300.0,309.1,1882,23.8,84.0,0,0,0,0,0,0,0,1,0,0.31576223016658667
6472,L,300.4,309.6,1523,38.5,124.0,0,0,0,0,0,0,0,1,0,0.3157622301537731
8434,M,298.8,310.1,1501,48.7,192.0,0,0,0,0,0,0,0,0,1,0.31576223015253624
5377,H,302.8,312.3,1336,57.5,108.0,0,0,0,0,0,0,1,0,0,0.3157622301402902
8824,M,300.1,308.8,1447,57.4,108.0,0,0,0,0,0,0,0,0,1,0.31576223014915755
6084,L,300.9,310.0115802171291,1389,50.0,214.0,0,0,0,0,0,0,0,1,0,0.3157622301448922
9967,L,298.3,307.9,1507,41.2,149.0,0,0,0,0,0,0,0,1,0,0.3157622301528811
5614,M,303.0,312.3,1483,38.8,114.0,0,0,0,0,0,0,0,0,1,0.3157622301514667
1288,L,298.5,309.6,1419,41.5,108.0,0,0,0,0,0,0,0,1,0,0.31576223014718896
8817,M,297.2,308.5,1425,45.8,108.0,0,0,0,0,0,0,0,0,1,0.31576223014762445
7862,L,300.5,310.0115802171291,1498,42.9,25.0,0,0,0,0,0,0,0,1,0,0.3157622301523617
1009,L,296.2,307.1,1441,41.7,3.0,0,0,0,0,0,0,0,1,0,0.3157622301487491
5737,M,300.1,311.9,1439,36.6,212.0,0,0,0,0,0,0,0,0,1,0.3157622301486114
8615,L,297.5,308.5,1691,33.1,9.0,0,0,0,0,0,0,0,1,0,0.315762230161172
2351,L,299.3,308.6,1744,26.4,33.0,0,0,0,0,0,0,0,1,0,0.31576223016292576
6828,M,301.0,310.9,1515,41.8,170.0,0,0,0,0,0,0,0,0,1,0.315762230153332
4241,L,302.4,311.1,1905,20.9,77.0,0,0,0,0,0,0,0,1,0,0.31576223016709326
1617,H,300.1,310.0115802171291,1662,30.7,48.0,0,0,0,0,0,0,1,0,0,0.3157622301601114
2580,L,299.3,309.1,1795,24.7,187.0,0,0,0,0,0,0,0,1,0,0.31576223016441607
8376,M,300.1,309.6,1384,48.2,39.0,0,0,0,0,0,0,0,0,1,0.31576223014448906
7355,M,299.7,310.3,1429,47.7,35.0,0,0,0,0,0,0,0,0,1,0.31576223014791055
6203,L,301.0,310.9,1296,54.9,69.0,0,0,0,0,0,0,0,1,0,0.31576223013627885
9345,L,298.2,308.8,1616,33.7,16.0,0,0,0,0,0,0,0,1,0,0.31576223015826216
3376,M,301.4,310.0115802171291,1459,46.9,27.0,0,0,0,0,0,0,0,0,1,0.3157622301499537
1248,L,297.2,308.5,1513,42.9,212.0,0,0,0,0,0,0,0,1,0,0.3157622301532202
2231,L,299.5,308.7,1446,45.7,173.0,0,0,0,0,0,0,0,1,0,0.31576223014909
5329,M,303.7,312.9,1406,41.9,108.0,0,0,0,0,0,0,0,0,1,0.31576223014621874
1217,L,296.9,310.0115802171291,1514,41.0,120.0,0,0,0,0,0,0,0,1,0,0.31576223015327615
9755,M,298.5,309.7,1552,34.0,205.0,0,0,0,0,0,0,0,0,1,0.315762230155294
2345,M,299.2,308.3,1755,26.4,19.0,0,0,0,0,0,0,0,0,1,0.3157622301632625
3273,M,301.3,310.0,1593,30.8,210.0,0,0,0,0,0,0,0,0,1,0.31576223015725235
9599,L,299.0,310.2,1490,41.1,54.0,0,0,0,0,0,0,0,1,0,0.31576223015188903
686,M,297.7,309.0,1636,29.7,32.0,0,0,0,0,0,0,0,0,1,0.3157622301590928
1396,L,299.1,310.4,1452,39.7,151.0,0,0,0,0,0,0,0,1,0,0.3157622301494926
557,L,297.5,309.4,1357,50.1,137.0,0,0,0,0,0,0,0,1,0,0.3157622301422034
6858,L,301.1,311.3,1622,35.6,34.0,0,0,0,0,0,0,0,1,0,0.3157622301585158
9036,M,297.3,308.1,1731,27.7,42.0,0,0,0,0,0,0,0,0,1,0.31576223016251614
6506,L,301.1,310.1,1457,39.6,215.0,0,0,0,0,0,0,0,1,0,0.3157622301498229
9988,M,298.8,308.6,1500,37.1,210.0,0,0,0,0,0,0,0,0,1,0.31576223015247823
6582,L,301.4,310.4,1559,36.0,108.0,0,0,0,0,0,0,0,1,0,0.3157622301556436
7387,M,299.8,310.6,1574,31.8,108.0,0,0,0,0,0,0,0,0,1,0.3157622301563712
8744,H,297.4,310.0115802171291,1323,51.1,130.0,0,0,0,0,0,0,1,0,0,0.3157622301390417
4761,L,303.6,311.7,1546,38.5,64.0,0,0,0,0,0,0,0,1,0,0.315762230154989
6085,M,300.8,310.6,1505,36.2,0.0,0,0,0,0,0,0,0,0,1,0.3157622301527668
6141,L,300.8,310.0115802171291,1589,34.3,144.0,0,0,0,0,0,0,0,1,0,0.3157622301570705
7036,L,300.6,310.6,1497,38.2,83.0,0,0,0,0,0,0,0,1,0,0.3157622301523032
4556,L,302.7,310.6,1690,26.7,4.0,0,0,0,0,0,0,0,1,0,0.3157622301611367
8304,L,298.8,310.2,1504,41.0,51.0,0,0,0,0,0,0,0,1,0,0.3157622301527094
7851,M,300.3,311.7,1447,36.8,0.0,0,0,0,0,0,0,0,0,1,0.31576223014915755
4490,L,302.5,310.4,1487,40.2,48.0,0,0,0,0,0,0,0,1,0,0.31576223015170907
2255,L,299.1,308.3,1325,46.9,28.0,0,0,0,0,0,0,0,1,0,0.3157622301392371
4173,L,302.2,310.6,1386,50.0,132.0,0,0,0,0,0,0,0,1,0,0.315762230144651
5380,L,302.9,312.4,1446,41.7,196.0,0,0,0,0,0,0,0,1,0,0.31576223014909
620,L,298.3,310.0,1507,44.7,73.0,0,0,0,0,0,0,0,1,0,0.3157622301528811
1777,L,300.1,308.1,1564,31.1,34.0,0,0,0,0,0,0,0,1,0,0.31576223015588933
9869,L,298.9,309.9,1526,35.4,96.0,0,0,0,0,0,0,0,1,0,0.31576223015393606
6489,L,300.7,309.8,1330,54.4,171.0,0,0,0,0,0,0,0,1,0,0.31576223013972027
1184,L,297.3,308.4,1513,40.5,25.0,0,0,0,0,0,0,0,1,0,0.3157622301532202
3782,L,302.3,310.0115802171291,1465,43.8,7.0,0,0,0,0,0,0,0,1,0,0.31576223015034166
2813,M,300.0,309.3,1413,40.7,117.0,0,0,0,0,0,0,0,0,1,0.31576223014674576
7362,L,299.5,310.0,1502,38.5,52.0,0,0,0,0,0,0,0,1,0,0.31576223015259414
1757,M,300.1,307.4,1363,60.1,108.0,0,0,0,0,0,0,0,0,1,0.31576223014272764
7163,L,300.2,310.2,1378,43.9,108.0,0,0,0,0,0,0,0,1,0,0.3157622301439972
1109,L,296.6,307.4,1504,45.8,108.0,0,0,0,0,0,0,0,1,0,0.3157622301527094
3382,L,301.3,310.6,1376,47.6,45.0,0,0,0,0,0,0,0,1,0,0.3157622301438312
1654,L,298.0,307.8,1386,57.3,147.0,0,0,0,0,0,0,0,1,0,0.315762230144651
2659,L,300.0,309.4,1395,44.5,181.0,0,0,0,0,0,0,0,1,0,0.3157622301453681
785,L,296.7,310.0115802171291,1743,27.9,55.0,0,0,0,0,0,0,0,1,0,0.3157622301628947
1813,L,298.2,307.8,1476,36.8,134.0,0,0,0,0,0,0,0,1,0,0.315762230151036
9446,M,298.2,310.0115802171291,1446,45.8,80.0,0,0,0,0,0,0,0,0,1,0.31576223014909
5284,L,303.8,313.2,1525,41.9,145.0,0,0,0,0,0,0,0,1,0,0.3157622301538819
2606,L,299.4,309.2,1552,37.4,37.0,0,0,0,0,0,0,0,1,0,0.315762230155294
5059,L,303.9,312.9,1526,42.5,194.0,0,0,0,0,0,0,0,1,0,0.31576223015393606
7675,L,300.5,311.6,1509,47.2,202.0,0,0,0,0,0,0,0,1,0,0.3157622301529947
8727,L,297.2,308.6,1562,33.0,84.0,0,0,0,0,0,0,0,1,0,0.31576223015579147
8882,H,298.0,309.2,1520,37.9,89.0,0,0,0,0,0,0,1,0,0,0.3157622301536088
3885,H,302.5,311.5,1626,36.0,44.0,0,0,0,0,0,0,1,0,0,0.31576223015868277
7413,L,300.0,311.0,1637,33.6,181.0,0,0,0,0,0,0,0,1,0,0.31576223015913324
3034,M,300.6,309.7,1934,22.8,15.0,0,0,0,0,0,0,0,0,1,0.3157622301676968
9088,L,297.1,307.8,1681,27.6,181.0,0,0,0,0,0,0,0,1,0,0.31576223016081484
9383,L,297.5,308.2,1610,33.6,115.0,0,0,0,0,0,0,0,1,0,0.3157622301580045
9586,M,299.3,310.5,1563,42.1,19.0,0,0,0,0,0,0,0,0,1,0.3157622301558405
2369,M,299.3,308.4,1468,42.2,83.0,0,0,0,0,0,0,0,0,1,0.3157622301505332
5706,L,302.4,311.9,1452,43.1,137.0,0,0,0,0,0,0,0,1,0,0.3157622301494926
1366,L,298.7,310.1,1676,33.5,70.0,0,0,0,0,0,0,0,1,0,0.31576223016063293
1510,L,298.0,308.5,1429,37.7,220.0,1,1,0,0,0,0,0,1,0,0.31576223014791055
548,M,297.5,309.4,1482,39.3,112.0,0,0,0,0,0,0,0,0,1,0.3157622301514057
2414,L,299.0,310.0115802171291,1886,23.0,198.0,0,0,0,0,0,0,0,1,0,0.3157622301666766
9665,L,299.1,310.2,1317,54.8,108.0,1,0,0,0,1,0,0,1,0,0.315762230138448
8382,H,298.8,310.0,1530,38.3,53.0,0,0,0,0,0,0,1,0,0,0.3157622301541512
8730,L,297.3,308.7,1352,53.8,91.0,0,0,0,0,0,0,0,1,0,0.315762230141759
8878,M,298.1,309.2,1460,45.8,80.0,0,0,0,0,0,0,0,0,1,0.31576223015001886
8010,H,300.9,312.0,2129,17.8,173.0,0,0,0,0,0,0,1,0,0,0.31576223017092725
2493,H,299.0,308.8,1382,58.5,199.0,0,0,0,0,0,0,1,0,0,0.3157622301443261
172,L,298.2,308.1,1462,50.8,27.0,0,0,0,0,0,0,0,1,0,0.31576223015014854
6575,L,301.4,310.6,1578,33.0,181.0,0,0,0,0,0,0,0,1,0,0.31576223015656035
3451,L,301.6,310.6,1506,43.4,222.0,0,0,0,0,0,0,0,1,0,0.315762230152824
3040,M,300.3,309.5,1665,31.4,32.0,0,0,0,0,0,0,0,0,1,0.3157622301602247
7083,L,300.7,310.3,1458,40.0,207.0,0,0,0,0,0,0,0,1,0,0.3157622301498884
7319,H,299.9,310.3,1535,43.9,154.0,0,0,0,0,0,0,1,0,0,0.31576223015441696
3296,L,301.1,310.2,1496,43.4,108.0,0,0,0,0,0,0,0,1,0,0.3157622301522445
9637,L,299.2,310.3,1507,41.3,158.0,0,0,0,0,0,0,0,1,0,0.3157622301528811
912,M,295.6,306.1,1490,42.7,171.0,0,0,0,0,0,0,0,0,1,0.31576223015188903
1506,L,298.0,310.0115802171291,1626,36.7,210.0,0,0,0,0,0,0,0,1,0,0.31576223015868277
7271,L,300.2,310.4,1808,25.8,35.0,0,0,0,0,0,0,0,1,0,0.31576223016476834
9699,L,298.8,309.8,1663,28.2,67.0,0,0,0,0,0,0,0,1,0,0.31576223016014926
4578,L,300.1,311.2,1800,23.7,61.0,0,0,0,0,0,0,0,1,0,0.3157622301645528
8754,M,297.4,308.6,1657,33.1,156.0,0,0,0,0,0,0,0,0,1,0.31576223015992066
6050,M,300.9,311.0,1567,34.3,130.0,0,0,0,0,0,0,0,0,1,0.3157622301560353
4274,L,302.6,310.8,1486,36.4,160.0,0,0,0,0,0,0,0,1,0,0.3157622301516487
8590,M,297.3,307.8,1538,48.0,171.0,0,0,0,0,0,0,0,0,1,0.31576223015457466
1880,M,298.2,307.7,1608,33.8,106.0,0,0,0,0,0,0,0,0,1,0.3157622301579177
4379,M,301.9,309.6,1385,45.8,217.0,0,0,0,0,0,0,0,0,1,0.31576223014457017
9431,L,300.1,308.7,1671,28.8,108.0,0,0,0,0,0,0,0,1,0,0.31576223016044874
2032,L,298.8,308.6,1331,62.8,81.0,0,0,0,0,0,0,0,1,0,0.31576223013981597
2645,L,299.8,309.4,1510,42.5,146.0,0,0,0,0,0,0,0,1,0,0.3157622301530513
4245,L,302.4,310.9,1469,39.6,86.0,0,0,0,0,0,0,0,1,0,0.3157622301505966
2828,L,300.4,309.4,1412,51.6,153.0,0,0,0,0,0,0,0,1,0,0.31576223014667115
8351,M,298.7,309.6,1382,48.1,186.0,0,0,0,0,0,0,0,0,1,0.3157622301443261
7100,M,300.7,310.2,1373,44.1,28.0,0,0,0,0,0,0,0,0,1,0.3157622301435804
3269,M,301.3,310.1,1525,37.8,199.0,0,0,0,0,0,0,0,0,1,0.3157622301538819
3899,M,302.1,311.1,1423,36.8,108.0,0,0,0,0,0,0,0,0,1,0.31576223014748017
9347,M,298.2,308.8,1626,40.4,20.0,0,0,0,0,0,0,0,0,1,0.31576223015868277
6124,L,300.9,310.0115802171291,1477,41.5,108.0,0,0,0,0,0,0,0,1,0,0.315762230151098
1218,L,297.0,308.1,1455,43.5,122.0,0,0,0,0,0,0,0,1,0,0.3157622301496914
101,L,298.8,308.9,1852,25.0,108.0,0,0,0,0,0,0,0,1,0,0.3157622301658859
3908,M,302.3,311.2,1842,23.9,111.0,0,0,0,0,0,0,0,0,1,0.3157622301656416
8977,L,296.7,307.4,1535,34.6,114.0,0,0,0,0,0,0,0,1,0,0.31576223015441696
7630,M,300.5,311.7,1269,64.0,87.0,0,0,0,0,0,0,0,0,1,0.3157622301332656
5327,M,303.5,312.7,1420,49.1,42.0,0,0,0,0,0,0,0,0,1,0.31576223014726207
6503,L,300.9,310.0,2595,13.7,207.0,0,0,0,0,0,0,0,1,0,0.31576223017515953
3323,L,301.5,310.5,1351,52.9,116.0,0,0,0,0,0,0,0,1,0,0.3157622301416694
1343,M,298.6,310.1,1596,33.0,15.0,0,0,0,0,0,0,0,0,1,0.3157622301573875
3691,L,302.1,311.3,1477,43.6,196.0,0,0,0,0,0,0,0,1,0,0.315762230151098
766,L,296.9,310.0115802171291,1332,53.9,7.0,0,0,0,0,0,0,0,1,0,0.31576223013991145
1719,M,298.2,307.7,1681,31.0,84.0,0,0,0,0,0,0,0,0,1,0.31576223016081484
3280,L,301.2,309.9,1382,52.4,13.0,0,0,0,0,0,0,0,1,0,0.3157622301443261
9839,L,298.4,309.2,1425,45.5,11.0,0,0,0,0,0,0,0,1,0,0.31576223014762445
2437,H,299.0,308.2,1662,30.4,55.0,0,0,0,0,0,0,1,0,0,0.3157622301601114
1959,H,297.9,307.7,1464,43.2,97.0,0,0,0,0,0,0,1,0,0,0.31576223015027743
9703,L,298.9,310.0,1633,31.2,76.0,0,0,0,0,0,0,0,1,0,0.31576223015897087
9881,L,298.8,310.0115802171291,1753,27.5,130.0,0,0,0,0,0,0,0,1,0,0.31576223016320193
7915,H,300.7,312.1,1490,43.1,159.0,0,0,0,0,0,0,1,0,0,0.31576223015188903
3564,M,301.8,310.7,1465,35.8,82.0,0,0,0,0,0,0,0,0,1,0.31576223015034166
9311,L,298.4,309.3,1549,40.8,139.0,0,0,0,0,0,0,0,1,0,0.3157622301551421
8616,L,297.6,310.0115802171291,1382,47.1,11.0,0,0,0,0,0,0,0,1,0,0.3157622301443261
3439,L,301.4,310.4,1471,37.5,193.0,0,0,0,0,0,0,0,1,0,0.3157622301507231
9751,L,300.1,310.0,1555,32.6,197.0,0,0,0,0,0,0,0,1,0,0.31576223015544463
8985,L,297.1,307.8,1406,60.4,133.0,0,0,0,0,0,0,0,1,0,0.31576223014621874
5538,L,302.4,311.8,1648,30.0,122.0,0,0,0,0,0,0,0,1,0,0.3157622301595713
9053,M,297.4,308.6,1901,22.1,81.0,0,0,0,0,0,0,0,0,1,0.315762230167007
3480,M,301.8,310.8,1619,31.0,76.0,0,0,0,0,0,0,0,0,1,0.31576223015838945
5035,M,300.1,313.1,1514,41.1,121.0,0,0,0,0,0,0,0,0,1,0.31576223015327615
5169,H,304.1,313.4,1696,29.6,65.0,0,0,0,0,0,0,1,0,0,0.31576223016134725
8900,M,297.3,308.5,1710,27.7,108.0,0,0,0,0,0,0,0,0,1,0.3157622301618268
9649,L,299.1,310.1,1416,41.2,185.0,0,0,0,0,0,0,0,1,0,0.31576223014696836
1381,L,298.7,310.1,1786,27.7,114.0,0,0,0,0,0,0,0,1,0,0.3157622301641658
3676,M,302.1,311.5,1866,23.1,159.0,0,0,0,0,0,0,0,0,1,0.31576223016621874
3563,L,301.7,310.6,1471,43.8,80.0,0,0,0,0,0,0,0,1,0,0.3157622301507231
4596,M,300.1,311.2,1460,43.9,103.0,0,0,0,0,0,0,0,0,1,0.31576223015001886
6193,L,301.0,310.9,1428,45.3,47.0,0,0,0,0,0,0,0,1,0,0.3157622301478393
1500,M,298.1,308.8,2206,16.3,195.0,0,0,0,0,0,0,0,0,1,0.31576223017189414
7669,L,300.6,311.8,1539,37.0,108.0,0,0,0,0,0,0,0,1,0,0.31576223015462695
6416,L,300.4,310.1,1503,42.2,196.0,0,0,0,0,0,0,0,1,0,0.31576223015265187
2278,H,299.3,308.7,1408,44.4,82.0,0,0,0,0,0,0,1,0,0,0.31576223014637045
5236,M,303.7,312.9,1511,41.0,33.0,0,0,0,0,0,0,0,0,1,0.3157622301531078
7573,L,300.3,311.1,1676,28.6,158.0,0,0,0,0,0,0,0,1,0,0.31576223016063293
1066,L,296.8,307.9,1718,25.2,148.0,0,0,0,0,0,0,0,1,0,0.31576223016209354
2101,M,299.3,309.3,1471,46.0,42.0,0,0,0,0,0,0,0,0,1,0.3157622301507231
8613,L,297.5,308.4,1441,44.5,4.0,0,0,0,0,0,0,0,1,0,0.3157622301487491
2763,L,299.8,309.2,1479,44.4,108.0,0,0,0,0,0,0,0,1,0,0.3157622301512216
2506,L,299.2,310.0115802171291,1387,48.7,4.0,0,0,0,0,0,0,0,1,0,0.31576223014473165
2908,M,300.6,309.4,1581,35.7,117.0,0,0,0,0,0,0,0,0,1,0.31576223015670096
5950,M,300.7,310.8,1506,44.0,97.0,0,0,0,0,0,0,0,0,1,0.315762230152824
2694,M,300.1,309.6,1622,36.1,43.0,0,0,0,0,0,0,0,0,1,0.3157622301585158
314,L,298.0,310.0115802171291,1313,50.8,170.0,0,0,0,0,0,0,0,1,0,0.31576223013804594
4187,M,302.2,310.6,1570,34.6,108.0,0,0,0,0,0,0,0,0,1,0.31576223015618
3732,M,302.2,311.2,1377,43.0,91.0,0,0,0,0,0,0,0,0,1,0.3157622301439143
6123,L,301.0,311.0,1402,55.3,98.0,0,0,0,0,0,0,0,1,0,0.31576223014591265
2643,L,299.8,309.5,1542,40.3,141.0,0,0,0,0,0,0,0,1,0,0.315762230154783
1508,M,298.0,308.6,1376,55.7,214.0,0,0,0,0,0,0,0,0,1,0.3157622301438312
9095,M,297.3,308.1,1370,58.8,199.0,0,0,0,0,0,0,0,0,1,0.31576223014332727
1573,L,298.2,308.3,1230,59.6,162.0,0,0,0,0,0,0,0,1,0,0.31576223012841176
3685,L,300.1,311.2,1270,65.3,182.0,1,0,0,0,1,0,0,1,0,0.31576223013338195
9748,L,298.8,310.0115802171291,1481,47.4,187.0,0,0,0,0,0,0,0,1,0,0.3157622301513445
6688,L,301.7,311.0,1700,28.7,19.0,0,0,0,0,0,0,0,1,0,0.31576223016148597
4121,M,302.1,310.7,1376,46.3,210.0,1,0,1,0,0,0,0,0,1,0.3157622301438312
5810,H,301.3,311.0,1580,36.6,184.0,0,0,0,0,0,0,1,0,0,0.3157622301566542
8075,L,300.1,312.0,1631,34.9,115.0,0,0,0,0,0,0,0,1,0,0.3157622301588891
1152,L,297.0,307.9,1350,47.7,168.0,0,0,0,0,0,0,0,1,0,0.3157622301415794
5732,L,302.2,311.6,1872,20.4,202.0,0,0,0,0,0,0,0,1,0,0.31576223016635824
1264,L,297.8,309.2,1400,56.9,34.0,0,0,0,0,0,0,0,1,0,0.3157622301457582
2958,L,300.8,309.6,1498,45.8,47.0,0,0,0,0,0,0,0,1,0,0.3157622301523617
2,L,300.1,308.7,1408,46.3,3.0,0,0,0,0,0,0,0,1,0,0.31576223014637045
2845,L,300.3,309.2,1650,35.2,196.0,0,0,0,0,0,0,0,1,0,0.31576223015964955
2450,L,299.3,308.8,1772,25.2,89.0,0,0,0,0,0,0,0,1,0,0.31576223016376603
5203,L,303.7,312.7,1335,51.1,161.0,0,0,0,0,0,0,0,1,0,0.31576223014019594
8934,M,297.3,308.3,1544,41.7,6.0,0,0,0,0,0,0,0,0,1,0.31576223015488625
5638,M,302.5,312.0,1487,46.1,175.0,0,0,0,0,0,0,0,0,1,0.31576223015170907
3601,L,301.7,310.5,1523,34.7,181.0,0,0,0,0,0,0,0,1,0,0.3157622301537731
6182,L,300.1,310.8,1975,19.7,17.0,0,0,0,0,0,0,0,1,0,0.3157622301684883
2184,M,299.6,309.3,1577,39.8,48.0,0,0,0,0,0,0,0,0,1,0.3157622301565133
1257,M,297.5,310.0115802171291,1535,37.7,12.0,0,0,0,0,0,0,0,0,1,0.31576223015441696
7293,M,300.1,310.4,1556,38.1,92.0,0,0,0,0,0,0,0,0,1,0.31576223015549454
3298,L,301.2,310.3,1548,38.6,59.0,0,0,0,0,0,0,0,1,0,0.31576223015509125
2814,L,300.0,310.0115802171291,1887,22.6,120.0,0,0,0,0,0,0,0,1,0,0.31576223016669897
4156,L,302.0,310.5,1370,44.4,85.0,1,0,1,0,0,0,0,1,0,0.31576223014332727
9351,L,298.2,308.7,2186,17.8,31.0,0,0,0,0,0,0,0,1,0,0.31576223017165655
7591,M,300.4,311.0,1433,46.1,199.0,0,0,0,0,0,0,0,0,1,0.3157622301481933
4448,M,302.5,310.0115802171291,1488,41.8,160.0,0,0,0,0,0,0,0,0,1,0.31576223015176924
7335,L,299.8,310.4,1694,30.3,204.0,0,0,0,0,0,0,0,1,0,0.3157622301612774
2300,L,299.4,308.7,1446,62.9,134.0,1,0,0,1,0,0,0,1,0,0.31576223014909
9765,L,298.5,309.5,1294,66.7,12.0,1,0,0,1,0,0,0,1,0,0.3157622301360645
8397,H,298.6,309.6,1593,33.3,95.0,0,0,0,0,0,0,1,0,0,0.31576223015725235
23,M,298.9,309.3,1581,30.7,65.0,0,0,0,0,0,0,0,0,1,0.31576223015670096
6963,M,300.1,311.1,1373,49.9,96.0,0,0,0,0,0,0,0,0,1,0.3157622301435804
634,L,298.3,310.0,1442,43.9,110.0,0,0,0,0,0,0,0,1,0,0.31576223014881766
107,L,298.8,308.7,1445,48.5,70.0,0,0,0,0,0,0,0,1,0,0.31576223014902216
9575,H,299.7,310.8,1418,46.6,197.0,0,0,0,0,0,0,1,0,0,0.3157622301471157
5751,L,302.2,311.8,1981,21.8,36.0,0,0,0,0,0,0,0,1,0,0.3157622301685985
5728,M,300.1,311.8,1559,34.4,191.0,0,0,0,0,0,0,0,0,1,0.3157622301556436
1141,M,296.9,307.9,1385,44.8,144.0,0,0,0,0,0,0,0,0,1,0.31576223014457017
4066,M,301.9,310.7,1511,37.6,70.0,0,0,0,0,0,0,0,0,1,0.3157622301531078
6930,M,301.0,311.6,1301,55.0,9.0,0,0,0,0,0,0,0,0,1,0.31576223013680854
1770,L,298.4,307.9,1981,23.2,16.0,0,0,0,0,0,0,0,1,0,0.3157622301685985
4878,M,303.7,312.4,1546,33.7,149.0,0,0,0,0,0,0,0,0,1,0.315762230154989
8482,M,298.3,309.4,1595,29.0,103.0,0,0,0,0,0,0,0,0,1,0.31576223015734256
9130,L,297.6,308.6,1664,30.1,81.0,0,0,0,0,0,0,0,1,0,0.315762230160187
964,L,295.8,306.6,1621,31.6,95.0,0,0,0,0,0,0,0,1,0,0.3157622301584738
3599,L,301.7,310.5,1399,53.2,174.0,0,0,0,0,0,0,0,1,0,0.3157622301456806
6334,M,300.4,309.9,1415,31.8,192.0,0,0,0,0,0,0,0,0,1,0.31576223014689436
